"X_id","blueWins"
"KR_5510636049",0
"KR_5509794237",1
"KR_5510829385",1
"KR_5509206932",1
"KR_5512481598",0
"KR_5491375134",0
"KR_5508072833",0
"KR_5501903732",0
"KR_5511141913",0
"KR_5512799732",1
"KR_5512717762",1
"KR_5502233142",1
"KR_5515436576",0
"KR_5517512288",1
"KR_5510779329",0
"KR_5512439485",0
"KR_5397259997",0
"KR_5517325307",0
"KR_5515985524",0
"KR_5516012416",1
"KR_5517581419",1
"KR_5510688701",1
"KR_5517070588",1
"KR_5517537906",0
"KR_5513088631",0
"KR_5517352174",0
"KR_5513843570",1
"KR_5513070292",1
"KR_5513732515",0
"KR_5515861991",1
"KR_5517538954",0
"KR_5513951637",1
"KR_5517589391",0
"KR_5517276305",0
"KR_5514679383",0
"KR_5517113168",1
"KR_5517245270",0
"KR_5517098992",0
"KR_5513917802",1
"KR_5514115443",1
"KR_5517543975",0
"KR_5512889695",0
"KR_5514523516",1
"KR_5508822862",1
"KR_5504929293",0
"KR_5516356648",1
"KR_5512876173",0
"KR_5513365480",1
"KR_5515468193",1
"KR_5512076842",1
"KR_5510242604",1
"KR_5508393262",1
"KR_5510255463",1
"KR_5513865245",0
"KR_5513798980",1
"KR_5513910791",1
"KR_5516497350",0
"KR_5513691433",0
"KR_5512300430",1
"KR_5515006918",0
"KR_5514607358",0
"KR_5513672094",1
"KR_5512557264",1
"KR_5514110884",0
"KR_5510658149",0
"KR_5515939961",1
"KR_5502449904",1
"KR_5515083970",1
"KR_5358823088",0
"KR_5517572752",1
"KR_5505258347",0
"KR_5513706336",1
"KR_5513898743",1
"KR_5514415747",0
"KR_5515687866",0
"KR_5516000340",1
"KR_5514967626",1
"KR_5514606931",1
"KR_5516031559",0
"KR_5516102263",0
"KR_5517380638",0
"KR_5515273055",1
"KR_5512288870",1
"KR_5515293932",1
"KR_5515646821",1
"KR_5509810731",1
"KR_5516080410",0
"KR_5513954610",1
"KR_5514906601",0
"KR_5434800104",0
"KR_5514343026",1
"KR_5507180322",1
"KR_5511687387",1
"KR_5516575406",0
"KR_5516494866",0
"KR_5513593373",1
"KR_5515871315",0
"KR_5494901183",0
"KR_5511515806",0
"KR_5516438673",0
"KR_5477708879",1
"KR_5514728738",1
"KR_5505705032",0
"KR_5514156188",1
"KR_5516500483",1
"KR_5503369863",1
"KR_5456102927",0
"KR_5514140592",1
"KR_5510958004",0
"KR_5516177192",0
"KR_5517345848",0
"KR_5512704873",1
"KR_5516153798",1
"KR_5509105370",0
"KR_5509801256",0
"KR_5503625342",0
"KR_5516420121",0
"KR_5508504437",0
"KR_5509987333",0
"KR_5512060516",0
"KR_5515936252",1
"KR_5506191279",1
"KR_5495678957",1
"KR_5517502713",0
"KR_5516471477",0
"KR_5513761542",0
"KR_5515439019",0
"KR_5434949849",1
"KR_5446029077",1
"KR_5517333736",0
"KR_5446919260",0
"KR_5510897945",1
"KR_5506355921",1
"KR_5504440494",0
"KR_5502192049",1
"KR_5501916425",1
"KR_5476327431",1
"KR_5504649968",1
"KR_5464397915",0
"KR_5517100255",0
"KR_5512413932",1
"KR_5499642256",1
"KR_5464502745",0
"KR_5516770156",0
"KR_5516217086",0
"KR_5509427752",0
"KR_5502116240",1
"KR_5504455316",0
"KR_5517000467",1
"KR_5503458887",1
"KR_5506326127",0
"KR_5511133529",1
"KR_5506777304",1
"KR_5448473098",0
"KR_5509184751",1
"KR_5485165939",0
"KR_5515705638",0
"KR_5477478719",1
"KR_5476233068",0
"KR_5516244138",0
"KR_5497307663",0
"KR_5510827986",1
"KR_5471598195",0
"KR_5498532129",0
"KR_5499359007",0
"KR_5514122564",0
"KR_5516572741",0
"KR_5515623132",1
"KR_5516623018",1
"KR_5514164696",0
"KR_5393775807",0
"KR_5489131210",0
"KR_5513221552",1
"KR_5514913983",1
"KR_5476280781",0
"KR_5513038042",1
"KR_5514746129",0
"KR_5469649689",1
"KR_5513833240",1
"KR_5488600778",1
"KR_5499863385",0
"KR_5496067995",0
"KR_5504872109",1
"KR_5494327788",1
"KR_5516192945",0
"KR_5496355591",0
"KR_5486453520",1
"KR_5493208430",0
"KR_5513321307",1
"KR_5511447986",0
"KR_5515735148",1
"KR_5512279839",1
"KR_5512967596",1
"KR_5510857549",1
"KR_5513394466",1
"KR_5513933295",0
"KR_5499305518",0
"KR_5512346467",1
"KR_5515462496",0
"KR_5512461021",0
"KR_5515296776",0
"KR_5516245534",1
"KR_5512729580",1
"KR_5516288286",1
"KR_5492339826",1
"KR_5517616834",0
"KR_5513613192",1
"KR_5510163383",1
"KR_5512598818",0
"KR_5493824878",0
"KR_5497239519",1
"KR_5516072989",1
"KR_5517541388",0
"KR_5510074215",1
"KR_5511469034",1
"KR_5516453196",1
"KR_5508980764",1
"KR_5516169221",1
"KR_5516210930",0
"KR_5515272498",1
"KR_5516149887",0
"KR_5509938391",0
"KR_5507648745",0
"KR_5516170468",0
"KR_5513508009",0
"KR_5507472569",0
"KR_5516373116",0
"KR_5516636148",1
"KR_5517482438",0
"KR_5444661046",1
"KR_5512056343",1
"KR_5498521470",1
"KR_5515282498",0
"KR_5517125997",1
"KR_5517733991",1
"KR_5517664962",1
"KR_5517751423",0
"KR_5515163960",0
"KR_5511915969",0
"KR_5441175623",0
"KR_5517516400",1
"KR_5514378325",0
"KR_5514678895",1
"KR_5511948882",1
"KR_5513392102",1
"KR_5507640892",0
"KR_5513556130",0
"KR_5463493417",1
"KR_5514003622",0
"KR_5492606643",1
"KR_5462941692",1
"KR_5487632872",0
"KR_5516580328",0
"KR_5514199921",1
"KR_5505255772",0
"KR_5516336682",0
"KR_5513880413",1
"KR_5514775102",1
"KR_5514148904",0
"KR_5515375148",1
"KR_5515254083",1
"KR_5515967388",0
"KR_5505031732",1
"KR_5456820128",1
"KR_5512058153",1
"KR_5461221479",1
"KR_5442522706",0
"KR_5515258771",1
"KR_5037784377",1
"KR_5517442233",0
"KR_5511445761",1
"KR_5513227230",0
"KR_5482331367",1
"KR_5517401101",0
"KR_5515094625",0
"KR_5514892937",1
"KR_5508338266",1
"KR_5511036876",0
"KR_5517109793",0
"KR_5498087686",1
"KR_5511237400",1
"KR_5498216564",1
"KR_5517395663",0
"KR_5498224480",0
"KR_5514128201",0
"KR_5514008866",0
"KR_5516019014",0
"KR_5517684017",0
"KR_5511669452",0
"KR_5514447146",0
"KR_5509222432",1
"KR_5513660716",0
"KR_5511065040",0
"KR_5517383953",1
"KR_5497493215",0
"KR_5512170885",0
"KR_5513176976",0
"KR_5515184552",1
"KR_5496789426",0
"KR_5513833609",1
"KR_5498965997",0
"KR_5505693170",1
"KR_5504107868",1
"KR_5493922199",1
"KR_5508851556",0
"KR_5484797850",0
"KR_5517577309",1
"KR_5517292523",1
"KR_5504085985",0
"KR_5507937375",0
"KR_5512340368",0
"KR_5475623260",1
"KR_5516385223",0
"KR_5509218138",1
"KR_5508866974",1
"KR_5511925222",0
"KR_5513590945",1
"KR_5517358019",1
"KR_5510160910",1
"KR_5517521476",0
"KR_5512158412",1
"KR_5513924433",0
"KR_5517503635",0
"KR_5506852191",1
"KR_5517670132",0
"KR_5514343487",1
"KR_5507239117",0
"KR_5517164361",1
"KR_5508430893",0
"KR_5507140602",1
"KR_5511532333",1
"KR_5517629694",0
"KR_5517783740",0
"KR_5511297198",0
"KR_5513363317",1
"KR_5517483435",1
"KR_5516860317",1
"KR_5517535010",0
"KR_5517304332",1
"KR_5510150216",1
"KR_5517418555",1
"KR_5513710725",1
"KR_5516559876",1
"KR_5512718011",0
"KR_5517365384",1
"KR_5516088237",1
"KR_5513638217",0
"KR_5488473532",1
"KR_5502940892",1
"KR_5515746785",1
"KR_5510410457",1
"KR_5511076344",1
"KR_5513503383",0
"KR_5473204790",1
"KR_5516349645",1
"KR_5513057759",0
"KR_5516142768",1
"KR_5516263237",0
"KR_5515865329",1
"KR_5493029353",0
"KR_5513392867",1
"KR_5480504016",0
"KR_5499788609",1
"KR_5516449397",0
"KR_5513412599",1
"KR_5513549274",0
"KR_5502425276",1
"KR_5513174008",0
"KR_5512848379",0
"KR_5513087437",0
"KR_5469198341",0
"KR_5517663448",1
"KR_5517485688",0
"KR_5517234833",0
"KR_5517057305",1
"KR_5514683174",0
"KR_5516260832",1
"KR_5505512185",1
"KR_5515054363",0
"KR_5508142249",1
"KR_5513198475",1
"KR_5517471543",0
"KR_5514011564",0
"KR_5514170682",1
"KR_5512521422",0
"KR_5516573177",0
"KR_5511389650",1
"KR_5509670775",0
"KR_5517589607",0
"KR_5517476035",0
"KR_5505848380",0
"KR_5515356472",1
"KR_5515864946",1
"KR_5511481108",0
"KR_5513591395",0
"KR_5516324914",1
"KR_5516319423",1
"KR_5508385825",1
"KR_5513253770",1
"KR_5515647330",0
"KR_5493393901",1
"KR_5517036707",1
"KR_5497274833",1
"KR_5517028483",0
"KR_5506897689",0
"KR_5515711664",1
"KR_5470693473",1
"KR_5508526659",0
"KR_5509746854",0
"KR_5504602319",1
"KR_5511225688",1
"KR_5511272667",0
"KR_5504595208",0
"KR_5517275156",0
"KR_5517272976",1
"KR_5511266324",1
"KR_5515800905",0
"KR_5516814303",0
"KR_5510910091",0
"KR_5514145386",1
"KR_5393552640",0
"KR_5517221402",0
"KR_5390503773",0
"KR_5515293997",1
"KR_5509751905",0
"KR_5516418033",1
"KR_5517040442",1
"KR_5507672348",0
"KR_5517548205",0
"KR_5517310962",0
"KR_5516264833",0
"KR_5505793261",1
"KR_5514641282",1
"KR_5516773461",0
"KR_5512125619",1
"KR_5513646876",1
"KR_5516395092",0
"KR_5516208430",1
"KR_5515035224",0
"KR_5507245002",1
"KR_5517227119",1
"KR_5514872928",0
"KR_5510711688",0
"KR_5507501284",0
"KR_5517538279",0
"KR_5514563104",0
"KR_5489320788",0
"KR_5517120644",1
"KR_5514723966",1
"KR_5511249782",1
"KR_5517659939",1
"KR_5516185250",0
"KR_5516866821",1
"KR_5515263491",0
"KR_5479505064",0
"KR_5516036725",0
"KR_5517395238",0
"KR_5517248132",0
"KR_5513648272",1
"KR_5517365255",1
"KR_5515167095",1
"KR_5516023892",1
"KR_5517701959",1
"KR_5409814254",1
"KR_5517680804",0
"KR_5517330280",1
"KR_5517321659",1
"KR_5515296980",1
"KR_5501593785",0
"KR_5515476467",0
"KR_5509486038",0
"KR_5517699891",1
"KR_5500965555",1
"KR_5508910944",0
"KR_5517793200",0
"KR_5516157649",0
"KR_5517372741",1
"KR_5517114762",1
"KR_5517451797",1
"KR_5511093487",0
"KR_5513988044",1
"KR_5517500090",1
"KR_5517632416",0
"KR_5516103713",0
"KR_5513975991",1
"KR_5513732993",0
"KR_5517304702",1
"KR_5323236804",1
"KR_5514848022",1
"KR_5452236360",1
"KR_5487102042",1
"KR_5394575663",1
"KR_5515169397",1
"KR_5397613451",0
"KR_5512780073",1
"KR_5511307291",0
"KR_5514941765",0
"KR_5507310281",1
"KR_5513770061",1
"KR_5500036219",0
"KR_5514626637",0
"KR_5239951264",1
"KR_5517537973",0
"KR_5517710438",0
"KR_5516477652",1
"KR_5512157873",1
"KR_5515428415",0
"KR_5486034270",1
"KR_5517502083",0
"KR_5517635593",0
"KR_5506138750",1
"KR_5398297236",0
"KR_5514789394",1
"KR_5516123725",0
"KR_5517681609",0
"KR_5502948431",1
"KR_5514016325",0
"KR_5515039362",1
"KR_5515916454",1
"KR_5515136658",0
"KR_5516137152",1
"KR_5512102846",0
"KR_5501641562",1
"KR_5510907260",1
"KR_5508738999",0
"KR_5510650976",0
"KR_5100826800",1
"KR_5516021777",0
"KR_5514468299",0
"KR_5508211347",1
"KR_5451817089",0
"KR_5480494230",1
"KR_5511059051",0
"KR_5516478953",1
"KR_5516404999",0
"KR_5515055229",1
"KR_5513929992",0
"KR_5484455690",0
"KR_5514022083",0
"KR_5511118844",0
"KR_5488581984",1
"KR_5512098269",1
"KR_5513630300",0
"KR_5479318353",1
"KR_5510806471",0
"KR_5444027889",1
"KR_5510867302",1
"KR_5516223828",0
"KR_5515290045",1
"KR_5516390547",1
"KR_5517301206",0
"KR_5513686147",0
"KR_5214108214",1
"KR_5516980019",1
"KR_5516868340",0
"KR_5513786862",0
"KR_5515989273",1
"KR_5513651606",0
"KR_5515714104",0
"KR_5512714429",1
"KR_5510076518",0
"KR_5514790823",1
"KR_5516587896",1
"KR_5512960080",0
"KR_5463068333",1
"KR_5485606903",1
"KR_5506939275",0
"KR_5515095664",0
"KR_5488601287",1
"KR_5390779027",1
"KR_5507453998",0
"KR_5499393784",0
"KR_5513762790",1
"KR_5356210636",1
"KR_5500493289",1
"KR_5497058584",0
"KR_5448465674",1
"KR_5499750113",0
"KR_5513398429",0
"KR_5299006820",1
"KR_5512516189",1
"KR_5510008628",1
"KR_5517371273",1
"KR_5215570110",0
"KR_5517048418",1
"KR_5502154932",1
"KR_5517444510",0
"KR_5517091898",0
"KR_5510091867",1
"KR_5503242483",1
"KR_5502218707",1
"KR_5511497797",0
"KR_5516362887",1
"KR_5473125681",0
"KR_5515479291",0
"KR_5515010144",0
"KR_5477765791",0
"KR_5506990584",1
"KR_5516218756",0
"KR_5516235710",0
"KR_5517346387",1
"KR_5510433426",0
"KR_5517528087",1
"KR_5516613328",1
"KR_5516347389",1
"KR_5517310302",0
"KR_5512570783",0
"KR_5471777726",1
"KR_5500344697",0
"KR_5449819444",1
"KR_5503648862",1
"KR_5516293232",0
"KR_5474744074",0
"KR_5514107246",0
"KR_5492569737",0
"KR_5516145335",1
"KR_5516209384",0
"KR_5516088247",0
"KR_5512472909",0
"KR_5516233859",1
"KR_5515710571",0
"KR_5497348725",1
"KR_5513624356",0
"KR_5514159285",0
"KR_5514662177",1
"KR_5510151687",0
"KR_5513916602",0
"KR_5516101215",0
"KR_5515197874",1
"KR_5515062361",1
"KR_5511053731",0
"KR_5508290623",1
"KR_5513959496",1
"KR_5508240004",0
"KR_5511706440",1
"KR_5410715731",1
"KR_5514723670",1
"KR_5513641494",1
"KR_5434460559",0
"KR_5513247141",1
"KR_5515131411",1
"KR_5512291636",1
"KR_5512186142",0
"KR_5516086937",0
"KR_5515868310",0
"KR_5515036354",1
"KR_5515060277",0
"KR_5516261298",0
"KR_5515009979",0
"KR_5514110028",0
"KR_5512146376",0
"KR_5377025056",1
"KR_5514950017",0
"KR_5516617198",1
"KR_5514584257",1
"KR_5515827467",0
"KR_5515655951",0
"KR_5466266268",1
"KR_5515279578",0
"KR_5513466796",0
"KR_4992837760",0
"KR_5499157813",1
"KR_5509634563",1
"KR_5512451267",1
"KR_5513430778",0
"KR_5517341812",0
"KR_5513743604",0
"KR_5483863701",1
"KR_5515353331",0
"KR_5491374551",0
"KR_5483902213",0
"KR_5479319524",1
"KR_5507632265",0
"KR_5508962077",1
"KR_5507937950",1
"KR_5509215883",0
"KR_5499361470",1
"KR_5516164902",0
"KR_5503288390",1
"KR_5502987674",0
"KR_5497503810",1
"KR_5499608459",1
"KR_5510647545",1
"KR_5516231132",1
"KR_5516099077",0
"KR_5517432132",1
"KR_5516624954",0
"KR_5517261724",0
"KR_5513513204",0
"KR_5515852164",0
"KR_5516535633",0
"KR_5510072307",1
"KR_5508942457",1
"KR_5517437169",0
"KR_5517646229",1
"KR_5513417651",0
"KR_5517102130",1
"KR_5515056447",0
"KR_5403266904",1
"KR_5500342974",1
"KR_5512094859",0
"KR_5485953446",0
"KR_5487446226",0
"KR_5515180045",0
"KR_5514726004",0
"KR_5513747716",1
"KR_5517232129",1
"KR_5503118516",0
"KR_5510253792",0
"KR_5517288344",0
"KR_5514467845",0
"KR_5511253537",1
"KR_5509752084",1
"KR_5509213581",0
"KR_5515880034",0
"KR_5516267676",1
"KR_5516158642",0
"KR_5517771553",0
"KR_5500697388",1
"KR_5517781574",1
"KR_5517028721",0
"KR_5517314378",0
"KR_5517351309",1
"KR_5517264716",0
"KR_5515199352",1
"KR_5512299047",0
"KR_5500343917",0
"KR_5515167406",0
"KR_5517695213",1
"KR_5515271804",0
"KR_5511249148",1
"KR_5514898847",1
"KR_5509588374",0
"KR_5299739368",1
"KR_5483427790",0
"KR_5515056166",0
"KR_5512515376",0
"KR_5517649033",1
"KR_5476151680",1
"KR_5516802417",0
"KR_5512296048",1
"KR_5513737489",0
"KR_5513621850",0
"KR_5513550393",1
"KR_5514555604",0
"KR_5513560054",1
"KR_5513547869",1
"KR_5515839593",0
"KR_5513249999",1
"KR_5517356745",1
"KR_5512784350",0
"KR_5516858601",0
"KR_5515374515",1
"KR_5513256321",0
"KR_5510029056",0
"KR_5510135651",1
"KR_5497088184",0
"KR_5503006049",0
"KR_5501977788",1
"KR_5507346851",0
"KR_5494794410",0
"KR_5514902243",1
"KR_5503130673",1
"KR_5512330161",0
"KR_5517362846",1
"KR_5514623784",0
"KR_5470086108",1
"KR_5517292440",1
"KR_5517342711",1
"KR_5517276860",0
"KR_5517411032",0
"KR_5515165681",1
"KR_5513382855",1
"KR_5516000245",1
"KR_5514960776",1
"KR_5466759709",1
"KR_5515382418",1
"KR_5511339929",1
"KR_5510226090",0
"KR_5499554978",1
"KR_5508091804",1
"KR_5510644579",1
"KR_5504550727",0
"KR_5499154611",0
"KR_5494762209",1
"KR_5496665885",1
"KR_5508215471",1
"KR_5510389559",1
"KR_5508180146",1
"KR_5485108133",0
"KR_5513731932",0
"KR_5517249815",0
"KR_5515291014",1
"KR_5515960488",1
"KR_5514975209",0
"KR_5517024121",0
"KR_5514443979",0
"KR_5515682219",0
"KR_5517026276",1
"KR_5514753865",1
"KR_5517158120",0
"KR_5513078821",0
"KR_5517126936",0
"KR_5517338162",0
"KR_5510796207",0
"KR_5516835514",1
"KR_5515263152",1
"KR_5508728903",0
"KR_5517208773",0
"KR_5512877715",1
"KR_5504894660",0
"KR_5516147139",1
"KR_5516536285",0
"KR_5516210231",1
"KR_5510991241",0
"KR_5505934998",1
"KR_5517459532",1
"KR_5517618680",1
"KR_5511638430",1
"KR_5517526494",0
"KR_5501741630",1
"KR_5515641975",0
"KR_5515004967",1
"KR_5502157637",1
"KR_5499257247",1
"KR_5488101294",0
"KR_5511265888",0
"KR_5114308440",0
"KR_5515992985",0
"KR_5002950088",1
"KR_5448912221",0
"KR_5515883982",0
"KR_5506941650",1
"KR_5514676511",1
"KR_5455611909",0
"KR_5333325926",1
"KR_5517313000",1
"KR_5517391916",0
"KR_5508802875",0
"KR_5497478699",1
"KR_5508860522",1
"KR_5517554208",1
"KR_5515884743",0
"KR_5491999691",0
"KR_5517751200",0
"KR_5511847585",0
"KR_5515936036",1
"KR_5510787597",1
"KR_5517051336",0
"KR_5517406666",1
"KR_5501515019",1
"KR_5513254749",1
"KR_5516041244",1
"KR_5517131415",0
"KR_5517027864",0
"KR_5515170775",1
"KR_5516254942",0
"KR_5514667572",0
"KR_5508925600",1
"KR_5509969929",0
"KR_5512433040",0
"KR_5513001817",0
"KR_5506844622",0
"KR_5170599411",0
"KR_5491780686",0
"KR_5502399638",0
"KR_5517764432",0
"KR_5511873675",0
"KR_5490594931",1
"KR_5512174613",0
"KR_5512251496",1
"KR_5513400407",0
"KR_5491460647",1
"KR_5516211074",0
"KR_5510784545",0
"KR_5501196863",0
"KR_5513837046",1
"KR_5516475822",1
"KR_5508338367",1
"KR_5515016830",0
"KR_5509702211",1
"KR_5517245293",1
"KR_5512516531",0
"KR_5509496207",0
"KR_5507848803",1
"KR_5512867252",1
"KR_5481521791",0
"KR_5496735330",0
"KR_5517704209",0
"KR_5514718455",1
"KR_5508711348",0
"KR_5445492955",1
"KR_5516475497",1
"KR_5491847702",0
"KR_5516421013",0
"KR_5492202002",0
"KR_5509488019",0
"KR_5487375849",1
"KR_5513249331",0
"KR_5505332617",1
"KR_5516009494",0
"KR_5510912489",1
"KR_5485056110",0
"KR_5516600098",0
"KR_5505836461",0
"KR_5502962431",1
"KR_5454900233",0
"KR_5507184798",0
"KR_5509828222",0
"KR_5510879488",0
"KR_5489916447",1
"KR_5511421948",0
"KR_5504754709",1
"KR_5503392497",1
"KR_5510656258",0
"KR_5511864710",0
"KR_5512203684",1
"KR_5516530899",1
"KR_5516575555",0
"KR_5512281906",0
"KR_5512594073",1
"KR_5465407623",1
"KR_5513248064",1
"KR_5485272353",0
"KR_5488593213",0
"KR_5504774491",1
"KR_5507636739",1
"KR_5512618644",1
"KR_5498001955",1
"KR_5509743210",1
"KR_5386981354",1
"KR_5494611141",0
"KR_5411316036",0
"KR_5506274823",1
"KR_5511120233",1
"KR_5403524622",0
"KR_5488995105",0
"KR_5510234422",1
"KR_5509394392",0
"KR_5511590564",1
"KR_5512200550",0
"KR_5515849526",0
"KR_5504743232",1
"KR_5512262548",0
"KR_5512329836",0
"KR_5515726740",1
"KR_5511320650",1
"KR_5501975108",1
"KR_5485863152",1
"KR_5517731427",0
"KR_5516467482",1
"KR_5516224935",1
"KR_5513833943",0
"KR_5492017530",0
"KR_5509862243",1
"KR_5494676710",0
"KR_5517227079",1
"KR_5517796343",1
"KR_5512265345",0
"KR_5511652876",1
"KR_5360558301",0
"KR_5515109895",0
"KR_5364879934",1
"KR_5510066203",0
"KR_5504823109",1
"KR_5495892165",0
"KR_5497348419",1
"KR_5493342242",0
"KR_5509795116",1
"KR_5509699856",1
"KR_5515021217",1
"KR_5517168985",0
"KR_5512450659",0
"KR_5514125958",0
"KR_5504997649",1
"KR_5511548098",1
"KR_5516499541",1
"KR_5512078778",0
"KR_5516045099",1
"KR_5516631853",1
"KR_5514117095",0
"KR_5511185700",1
"KR_5473015337",1
"KR_5512785900",1
"KR_5500964695",0
"KR_5507242523",0
"KR_5409519772",0
"KR_5511654884",0
"KR_5517698198",1
"KR_5507445789",1
"KR_5509888297",1
"KR_5517780996",1
"KR_5510746659",0
"KR_5509637935",0
"KR_5516298576",1
"KR_5511901125",1
"KR_5517251987",0
"KR_5494206396",0
"KR_5517410224",0
"KR_5509982072",1
"KR_5516234877",0
"KR_5494655315",0
"KR_5507646829",1
"KR_5508913378",1
"KR_5515131613",1
"KR_5510029651",1
"KR_5501968941",1
"KR_5511372569",1
"KR_5517709998",0
"KR_5514386779",1
"KR_5504799268",1
"KR_5507445230",0
"KR_5516190839",1
"KR_5478777294",0
"KR_5515854258",1
"KR_5507541775",1
"KR_5517172019",1
"KR_5517363888",1
"KR_5515947222",0
"KR_5516866324",1
"KR_5514899248",0
"KR_5514902844",0
"KR_5517266263",0
"KR_5511943798",0
"KR_5517053846",0
"KR_5512688527",1
"KR_5517628850",0
"KR_5516026528",0
"KR_5413731521",1
"KR_5513748855",1
"KR_5517443104",1
"KR_5515247652",0
"KR_5517301421",0
"KR_5517651839",0
"KR_5517356707",0
"KR_5517358279",1
"KR_5517649455",0
"KR_5517392820",1
"KR_5494905042",0
"KR_5517360318",0
"KR_5510043627",1
"KR_5517629217",0
"KR_5513626466",0
"KR_5517652987",1
"KR_5512647758",1
"KR_5517453583",1
"KR_5502172873",0
"KR_5494724939",1
"KR_5513794791",1
"KR_5512678916",1
"KR_5499167013",0
"KR_5514841712",0
"KR_5514680558",1
"KR_5517285648",0
"KR_5438411550",1
"KR_5515689421",0
"KR_5516005478",1
"KR_5481307385",1
"KR_5499023204",1
"KR_5479529753",1
"KR_5496697014",0
"KR_5484998920",0
"KR_5511248884",1
"KR_5514643506",1
"KR_5517208476",1
"KR_5517258830",1
"KR_5517029226",1
"KR_5515645658",1
"KR_5517162502",0
"KR_5515208333",0
"KR_5517460098",1
"KR_5507197995",1
"KR_5517356944",0
"KR_5505370773",0
"KR_5514340549",0
"KR_5507265303",1
"KR_5513042774",1
"KR_5512722253",0
"KR_5515878184",1
"KR_5513338793",0
"KR_5491801564",0
"KR_5511594988",1
"KR_5517765088",1
"KR_5510364182",1
"KR_5494467347",0
"KR_5515444791",1
"KR_5510968897",1
"KR_5508611439",0
"KR_5458385783",0
"KR_5511013451",1
"KR_5513853750",0
"KR_5513847868",0
"KR_5515964149",1
"KR_5510921003",0
"KR_5516608263",0
"KR_5510884902",0
"KR_5516277812",1
"KR_5513603459",0
"KR_5512517331",0
"KR_5516148458",0
"KR_5514095144",1
"KR_5517380811",1
"KR_5517781714",1
"KR_5517442148",1
"KR_5494206047",1
"KR_5516431145",1
"KR_5517167003",0
"KR_5515878929",0
"KR_5506949907",1
"KR_5511272247",1
"KR_5509171806",0
"KR_5499265613",1
"KR_5513731179",1
"KR_5516834176",1
"KR_5515290261",0
"KR_5516062579",0
"KR_5513768208",0
"KR_5501679768",1
"KR_5516175781",1
"KR_5503210894",0
"KR_5505510450",1
"KR_5511860699",0
"KR_5513836117",1
"KR_5517027143",0
"KR_5513381253",0
"KR_5515629026",1
"KR_5509486327",1
"KR_5509108656",1
"KR_5513834912",1
"KR_5485601566",0
"KR_5512283257",1
"KR_5516264547",1
"KR_5497318543",0
"KR_5477600323",0
"KR_5460456618",1
"KR_5508384961",0
"KR_5515247213",1
"KR_5517360376",0
"KR_5513924972",1
"KR_5515224535",0
"KR_5509860594",0
"KR_5515260129",1
"KR_5513411028",1
"KR_5516204560",1
"KR_5517701441",1
"KR_5517349802",1
"KR_5517033934",1
"KR_5438533328",1
"KR_5516457485",1
"KR_5517665155",0
"KR_5496633506",0
"KR_5492105606",1
"KR_5517491495",1
"KR_5515061470",1
"KR_5504477487",1
"KR_5501843159",0
"KR_5517619185",0
"KR_5517277211",1
"KR_5510141504",1
"KR_5513886829",1
"KR_5511883067",1
"KR_5509990304",0
"KR_5508470885",1
"KR_5517648803",0
"KR_5512082123",1
"KR_5515388494",0
"KR_5516094561",0
"KR_5516069778",0
"KR_5515811411",0
"KR_5508646537",1
"KR_5508308698",0
"KR_5514098071",1
"KR_5512497207",0
"KR_5510342992",0
"KR_5517269989",1
"KR_5516000300",0
"KR_5511863192",0
"KR_5515935412",1
"KR_5513270445",0
"KR_5512730883",1
"KR_5517117361",1
"KR_5511295734",0
"KR_5517157789",0
"KR_5515833908",0
"KR_5513007148",1
"KR_5517171713",1
"KR_5508442849",1
"KR_5510455061",0
"KR_5517150014",1
"KR_5516107225",1
"KR_5516554248",1
"KR_5514645294",0
"KR_5515190266",0
"KR_5517307775",1
"KR_5513986520",0
"KR_5514987837",0
"KR_5449931644",1
"KR_5495097803",0
"KR_5516052759",0
"KR_5514645399",1
"KR_5517279125",0
"KR_5511665096",1
"KR_5489724084",0
"KR_5516109113",0
"KR_5416450919",1
"KR_5514969363",0
"KR_5426123883",0
"KR_5516624058",1
"KR_5501162967",0
"KR_5516313538",1
"KR_5516606720",1
"KR_5515243547",1
"KR_5515916526",1
"KR_5500498423",0
"KR_5517664799",1
"KR_5516778404",1
"KR_5516982704",0
"KR_5516998714",1
"KR_5516586055",1
"KR_5517071864",1
"KR_5515126465",0
"KR_5515882640",0
"KR_5512509610",1
"KR_5517433961",0
"KR_5512492535",1
"KR_5508394030",1
"KR_5515369865",1
"KR_5512624025",0
"KR_5434702559",1
"KR_5513509863",0
"KR_5505836857",1
"KR_5505707331",0
